"ID","SMILE ID","LABEL","kierHallSmarts.49","BCUT.0","autoCorrelationMass.0","mde.16","mde.15","xlogP","chiChain.2","petitjeanNumber","autoCorrelationCharge.2","autoCorrelationCharge.3","mde.1","mde.17","weightedPath.4","mde.2","mde.0","mde.7","mde.6","mde.5","mde.4","chiCluster.1","carbonTypes.3","carbonTypes.2","mde.10","NilaComplexity","kierValues.2","kierHallSmarts.29","kierHallSmarts.28","kierHallSmarts.27","Smax33","GATSp5","Smin","MATSe5","MATSe7","Qmin","Smin24","Smin29","QCmax","Mnc","Smin27","GATSe3","GATSe5","MATSm7","MRVSA5","MRVSA3","MRVSA2","Smax16","Smax18","PEOEVSA11","S21","Smin16","Smax8","LDI","PEOEVSA13","EstateVSA4","EstateVSA7","GATSm2","GATSm3","GATSm1","GATSm8","nring","PEOEVSA1","PEOEVSA8","slogPVSA2","slogPVSA6","QHmin","nA","AATS7v","AATS7e","AATS3p","AATS1i","ATSC7c","ATSC4m","ATSC7m","ATSC2v","ATSC6v","ATSC7v","ATSC1e","ATSC8e","ATSC0p","ATSC5p","ATSC6p","ATSC0i","ATSC4i","ATSC5i","ATSC7i","AATSC3c","AATSC1m","AATSC7m","AATSC7v","AATSC1e","AATSC3e","AATSC5i","MATS1c","MATS2c","MATS6m","MATS3e","MATS4p","MATS1s","MATS2s","MATS5s","GATS2c","GATS4c","GATS5c","GATS6c","GATS1m","GATS4m","GATS1v","GATS1e","GATS7e","GATS2i","GATS4i","GATS5s","ASP-6","AVP-7","VR1_Dt","nHBint4","nHBint10","SHsOH","minHBd","minHBint3","minHBint5","minHsOH","maxHBint2","maxHBint3","maxHBint5","maxsssCH","maxssssC","hmin","ETA_dAlpha_B","ETA_Epsilon_5","ETA_dEpsilon_D","ETA_Shape_P","ZMIC1","R_TpiPCTPC","n6Ring","nFRing","nT7Ring","nT12Ring","n5HeteroRing","n6HeteroRing","nFG12HeteroRing","RotBFrac","RotBtFrac","JGI3","JGI4","VE1_D","VE2_D","VR2_D","MinAbsEStateIndex","NumSaturatedHeterocycles","fr_NH0","fr_Ndealkylation2","fr_ester","fr_para_hydroxylation","fr_pyridine"
"60","C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO","Positive","1","11.85","42.6951128857","0","0","1.96","0","0.5","-0.160375028095","0.189779067162","0","0","10.434634893","0","0","4.32963838587","0","18.5029323621","24.6545760248","0","12","0","0","198.06","4.95074380165","3","0","0","9.078","0.677","0.258","-0.093","-0.047","-0.395","0","2.34","0.057","-0.122","0","0.505","0.967","-0.067","57.32","0","9.8","1.31","0","0","0","0.79","1.116","0.15","0","21.166","51.098","1.005","1.06","0.697","1.019","4","4.9","17.982","0","5.023","0.03","0","155.60513183593","7.3932012333333","1.4820494764353","145.97059522908","0.040774784454224","-262.8808253528","86.155628875044","296.64970353838","58.975666065014","323.57611385336","-0.080801710217164","-0.11954341331434","15.993423164755","3.066719529006","1.0843545315987","80.876008154486","0.28265830555875","-4.8955596846358","8.2462177299093","0.00065799457155658","3.0708486952525","0.7179635739587","2.6964676154446","-0.0014428876824494","-0.0023190207149896","-0.03138179285023","-0.27751941628875","-0.20107508170619","-0.0033343886915657","-0.047150596208738","-0.058629861663308","-0.047877266418821","-0.11351498183374","-0.025981951455684","1.5366379426602","0.63050713616675","0.82642404324911","0.93927973616871","0.69604953537525","0.92850105806939","0.9667980205778","0.88557529063721","0.84487782929755","1.0698767760254","1.0064907459773","1.009553731143","0.047356410520983","0.01441456547574","188.32192439643","0","1","0.55922332368264","0.55922332368264","1.3248715239811","0","0.55922332368264","0","1.3248715239811","0","0","0","-0.16930135148481","0","0.78997","0.01815","0.07714","58.646856528675","5.0904255319149","4","3","0","0","0","2","1","0.2","0.26666666666667","0.031976744186046","0.042456140350877","0.37323411732415","0.01382348582682","9.8267265282518","0.258","1","3","0","0","1","0"
"61","C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N","Positive","0","11.85","17.7999015064","1.3103706971","0","0.906","0","0.5","-0.0457304938776","0.00648319376151","0","0","14.1871577201","0","0","2.18224727194","0","7.89757940983","6.93297595997","0","9","2","0","49.05","3.76923076923","0","1","2","0","0.727","0.277","0.115","-0.207","-0.384","0","0","0.153","-0.131","3.999","1.309","0.727","-0.207","11.467","10.229","4.984","0.763","0","0","11.112","0.277","0","0.17","0","0","15.212","0.992","1.309","0.77","1.247","2","0","5.687","0","0","0.062","0","189.74020882293","7.6168003529412","1.3519993822401","154.4127120252","-0.081417349061669","-219.39673967901","-355.54624303566","-234.23120544325","173.202294524","-442.94120324667","-0.13827195061728","-0.0358147654321","5.5543924160527","1.713751495099","0.75445228996928","48.115687433075","1.1676180498919","19.099049959988","-7.7755572324983","-0.0010850696034232","-0.33852452493633","-10.457242442225","-13.027682448431","-0.0049382839506172","-0.0038129615105301","0.53052916555522","-0.64232734812907","0.20328392812742","0.10971072851223","-0.08213952803807","-0.099332964817649","-0.35479305227285","0.18961963392514","-0.29112158522509","0.66681233047986","0.92770405647287","1.4433821668484","0.55340724168333","0.80276032075248","1.1562071439927","0.78107793441604","1.0445702519957","1.0779985159201","1.3224907701753","0.96779929661918","1.431175452097","0.061420207938577","0.0046478880624462","244.10789983207","2","0","0","0.59115128005212","0","0","0","0","0","0","0","0","0.24598844167296","0.03125","0.72","0.105","0.10667","40.845027323152","9.4322167266187","2","0","0","0","0","1","0","0.11764705882353","0.23529411764706","0.03125","0.043174603174603","0.073107303348266","0.0045692064592666","7.5957635284792","0.277","0","3","0","0","0","1"
"62","CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3","Positive","1","11.9985342481","34.1711207476","0.0833333333333","0","0.425","0.0962250448649","0.470588235294","0.0856799873164","-0.211300167299","1.90507745898","0","6.02735395741","0.8090754721","0","4.10551848632","0","17.3302919125","13.2775817874","0","8","2","0.25","129.06","6","0","1","0","0","0.993","-0.337","-0.222","-0.197","-0.493","0","0","0.286","-0.12","0","1.108","1.161","0.151","6.607","0","10.301","1.232","0","5.907","0","0.786","0.991","0.2","0","5.563","23.291","1.212","0.705","0.968","0.752","3","19.89","11.857","24.057","0","0.023","0","180.37159564225","7.725441761194","1.40548539387","143.9105074525","-0.096596999961504","-472.09713866667","-97.409592395062","-162.85571071351","123.85393419153","-296.78393621617","-0.10953969530864","0.96671777382716","13.223182011211","1.4601203552122","-0.18278989031382","69.632880478438","-3.2403097533315","1.9073027823409","-8.6655794581384","-0.0028680949115812","2.8574811896507","-1.4538745133591","-4.4296109883011","-0.0023306318150775","-0.0084840393754539","0.019662915281865","-0.50129579032314","0.18585365357906","-0.024404190433662","-0.11291618370173","-0.069634172062813","-0.014408435633859","0.014322657074821","0.036280375162853","0.77621922934305","0.85862551395018","0.73252974887563","1.056246716519","0.73811627660848","0.9277088107421","0.92894742618046","0.6925835867492","1.2566181296121","1.1455181139033","0.98678370032176","0.64234777896523","0.057001145535045","0.012284066748971","309.27071618345","0","0","0","0.53280456634882","0","0","0","6.2141148614206","0","0","0","0","-0.098536430776014","0.01467","0.8141","0.02056","0.09615","43.873957997698","4.0542850799289","2","0","0","0","1","1","0","0.25925925925926","0.2962962962963","0.039141414141414","0.032478632478632","0.10144174106659","0.0040576696426634","15.588878944293","0.211","1","1","0","0","0","1"
"63","CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3","Positive","0","11.9883453417","33.3055700844","0.5","0","0.59","0","0.454545454545","0.145383141977","-0.0614917447357","1.36267226304","0.516397779494","9.33708620258","1.87318479757","0","6.63197570787","0","12.0221901617","6.7042230055","0.166666666667","10","3","1.45096270507","119.08","3.38331410996","1","1","0","10.364","0.71","-3.906","0.337","-0.077","-0.505","0","0.767","0.277","-0.165","0","1.202","1","-0.148","12.364","0","9.289","0.252","0","0","0","-0.047","0","0.241","0","25.377","10.301","1.281","1.209","1.426","0.79","3","9.1","4.895","14.818","0","0.047","0","190.54845866495","7.9871002","1.6812585852544","146.14561014814","-0.014062320901487","-330.30447967592","-164.93017742593","179.54987512873","196.11838291714","7.6351903962946","-0.049978804012346","-0.74432315200618","10.562991319607","-0.55487736213758","1.6929026750288","60.259502114355","-32.009852071692","10.494624942237","11.206825330706","-0.00052293097448787","9.417927308642","-2.7488362904321","0.12725317327158","-0.0013152316845354","-0.0027111954309267","0.12798323100289","-0.56932493806572","0.093173835920282","0.046653209538961","-0.024578876018816","-0.22241226340281","-0.20622078452627","0.13694317932882","0.1037959765919","0.81667429887509","1.3062499220807","1.3248632814198","1.0794536603866","0.78804165240782","1.0940600471302","0.86153563861852","0.65832479875444","0.98306865334046","0.98592097940373","1.2095851790151","1.457277892522","0.041314555490056","0.0056720642913845","146.80251791832","3","0","0.42826081821618","0.42826081821618","0.39183882177807","5.4175228864364","0.42826081821618","6.7461425986854","0.4963927487234","6.8630746301937","0","0","0.09074538611741","0.02754","0.84933","0.04777","0.16871","42.546537253684","6.0428981223922","3","1","0","0","0","2","0","0.12","0.2","0.068452380952381","0.057663817663818","0.27101412688978","0.011783222908251","8.271056786595","0.047","0","2","0","0","0","1"
"64","CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5","Positive","0","11.85","46.4404832603","0.480749856769","0","2.74","0.0962250448649","0.47619047619","-0.0105014820274","0.207605975079","4.44720692187","1.22365825964","19.4602752511","2.48629536255","0.0625","8.01073899871","2.58470947921","28.9945615227","20.8930832455","0.288675134595","10","4","0","367.1","7.89104310207","2","2","0","0","0.788","-4.54","0.162","0.066","-0.322","0","2.014","0.416","-0.118","0","0.829","0.887","0.04","38.543","0","24.398","0.855","-4.54","0","0","-0.74","0.814","0.201","6.176","12.133","32.14","0.474","0.795","0.626","1.032","5","9.694","11.76","12.721","0","0.028","0","184.2235722152","8.04915785","1.4986204905539","148.99122528467","-0.22627969490341","522.74321987915","-216.36695278474","630.48946143533","-1099.482314849","196.05319735051","-0.076096999081729","-1.4748329439854","15.334506974848","9.8580580276569","-5.9560342432516","168.7246044345","-71.607383123247","97.087069752608","-13.363315940977","0.00052318172602815","1.7549768087419","-1.3522934549046","1.2253324834407","-0.0010870999868818","-0.0039853231356627","0.59562619480128","-0.44369640880747","-0.063149744538081","-0.12501824050677","-0.036373416951555","-0.080574515658859","-0.06477322797819","0.39873065104391","-0.028121630995188","1.2000444953559","0.94846278616957","0.86426070126157","1.1885092824827","0.67473132782755","0.89599216405559","0.94551075695038","0.5861941445195","1.4477290285292","0.78969962471241","1.0197980376436","1.2296384741619","0.049555621537554","0.0066221342249727","531.7436597615","0","0","0","0.47233199568089","0","6.5823663201531","0","6.1409508143131","0","6.5823663201531","0","0","-0.044222100451246","0.03614","0.85274","0.01417","0.12108","58.728657515571","10.005938844875","4","1","0","0","1","2","0","0.13953488372093","0.25581395348837","0.04502688172043","0.043015873015873","0.055177943205284","0.0014148190565457","15.741574427472","0.083","1","5","0","0","0","0"
"65","CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl","Positive","1","11.85","39.9206438501","0","0","2.669","0","0.5","-0.086644166671","0.0920752038378","2.23310578633","0","10.2241363166","0.511675312561","0","4.32963838587","0","18.3175717308","20.4084447042","0","12","0","0","184.05","4.29585798817","3","0","0","0","0.588","0.808","-0.016","0.003","-0.34","0","2.41","0.057","-0.097","0","0.773","0.924","-0.067","51.216","0","9.8","1.33","0","0","0","0.808","1.186","0.143","0","47.345","58.146","0.977","1.06","0.688","1.017","4","0","11.375","0","5.023","0.03","0","155.83058842511","7.3798310357143","1.5394620163252","145.30593892143","0.063355004422709","-70.240104740529","72.862877807579","567.24091454299","-503.86773596806","346.43865314169","0.086029672636402","0.082361742607247","15.100726305906","4.484614590454","-2.6330994660389","76.171549624095","6.6711523840439","8.328624258527","8.8237150903119","-2.4417598055789E-5","3.8037335224747","0.65056140899624","3.0932022601936","0.0016544167814693","-0.0033977158591328","0.061239884253875","-0.15811350632306","-0.25761124077065","-0.040362262513096","-0.097557170703991","-0.019150302422097","0.096633435939097","-0.10312842209413","0.11800019511008","1.9869015605787","0.66012829557946","0.78598957371702","0.92474542985231","0.67673354834972","0.9130115588014","0.96311661243729","0.81026336132488","1.1183711532116","0.9834092045181","0.94904991185093","0.7887121099462","0.047150416610998","0.014175808008382","172.35707350676","0","0","0","0","0","0","0","0","0","0","0","0","-0.16561654422857","0","0.7861","0","0.09526","55.81823810976","5.2949468085106","4","3","0","0","0","2","1","0.14285714285714","0.21428571428571","0.034375","0.046274509803921","0.34254917425076","0.01370196697003","8.1683604195816","0.808","1","3","0","0","1","0"
"66","C1=CN=C(C=N1)C(=O)N","Positive","0","11.9885924588","10.8544099394","0.333333333333","0","-2.093","0","0.4","-0.157049416071","0.0925301604753","0","0","8.38297280842","0","0","1","0","2.62074139421","1.65096362445","0","1","4","0","9.04","2","0","2","0","0","2.141","-0.553","-1.115","0","-0.364","0","0","0.268","-0.285","0","0.743","2.38","0","0","5.734","9.968","0.192","0","0","4.872","0.192","0","0.299","0","18.591","9.968","0.948","0.736","0.949","0","1","9.779","6.197","0","0","0.086","0","31.08374443093","6.718464","1.2894319827071","157.61913798474","0.021655190685327","-152.49435634694","121.24136743878","-32.673766814868","-1.7355809147874","133.13840777275","-0.32768","0","2.6410048827289","-0.11630349766672","0.087467975493459","24.348958173443","-0.078591001512532","-2.4304804468397","0.80176453831396","0.0035250778698324","-1.3027769795918","60.620683719388","66.569203886375","-0.023405714285714","-0.0031523197278911","-0.20254003723664","-0.51980604149234","-0.13597128943428","-0.12204997137394","-0.031789417430804","-0.32693426721636","-0.21639784946237","0.098611111111111","-0.18511051373955","1.1244669881539","0.79516863927669","1.0296178931925","0.69758817285868","0.70073720245439","1.2329158790568","0.83049103806558","0.87753307545949","0","1.3436442837068","0.87667198336896","1.2910692951016","0.075197410588515","0.0047419632810737","35.899620766884","0","0","0","0.68611111111111","0","0","0","7.0811113683128","0","0","0","0","0.34895833333333","0.05185","0.80606","0.11246","0.18182","21.632579989654","3.9325","1","0","0","0","0","1","0","0.11111111111111","0.22222222222222","0.048611111111111","0.038222222222222","0.030857048836119","0.003428560981791","5.4132758099303","0.192","0","2","0","0","0","0"
"67","CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl","Positive","0","11.85","26.152871113","0.5","0","0.226","0","0.444444444444","0.113432105195","-0.055411354258","1.28268939012","0","11.0897609125","1.60908766759","0","6.05788778715","0","11.4566265092","3.83851949637","0","6","1","0","52.05","3.0625","0","2","0","0","1.172","0.206","-0.326","0.869","-0.383","0","0","0.222","-0.127","0","0.98","1.103","-0.1","11.467","0","9.968","0.948","0","5.948","11.487","0.206","0.745","0.18","0","0","9.968","0.703","0.691","0.502","5.797","2","0","5.694","6.421","5.023","0.023","0","112.01754575482","7.3114336296296","1.5730811867015","151.33466869356","0.18496618979064","-668.7876456","1444.9724570933","270.93041365258","-7.1738951848052","831.11760263722","-0.32217111","-0.35310926","7.330342693721","-4.0070495456819","1.2558994657824","48.759427498893","-25.918390736012","-17.265706743387","-1.6573132611406","-0.0048788290227725","-0.94995085534051","26.758749205432","15.391066715504","-0.010392616451613","-0.010555355901639","-0.25390745210863","-0.84451292914774","0.48510565706334","0.026084097785301","-0.19384386184506","-0.33216836203908","-0.33839106261845","0.36120508166969","-0.36534321281915","0.35637394798561","0.67208071459109","1.4772778735329","1.112556413188","0.63457256977466","0.97843191505428","0.79638026025877","0.97315104177687","0.38158155917897","0.90743444244747","1.3483895477038","1.6872593494566","0.050049739973544","0.0075266475085904","116.12272221989","2","0","0","0.51954687893676","0","0","0","0","0","0","0","0","0.12387192145377","0.01092","0.73265","0.1018","0.24227","33.644083599062","11.666837431694","2","0","0","0","0","1","0","0.11111111111111","0.33333333333333","0.067307692307692","0.049444444444444","0.11671638482503","0.0068656696955899","6.5231201177297","0.206","0","2","0","0","0","0"
"68","C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42","Positive","1","11.85","35.7566320134","0","0","0.899","0","0.466666666667","-0.169599176406","0.320769410652","0","0.632455532034","10.2156327219","0","0","5.23410582863","0","19.6033067629","23.6082060145","0","11","1","0","198.06","5.13580246914","2","0","1","8.795","0.625","0.09","-0.014","-0.128","-0.394","0","2.409","0.137","-0.154","5.066","0.351","0.654","0.062","52.544","4.992","9.8","1.265","0","0","0","1.05","0.998","0.17","0","15.354","58.331","1.365","1.703","0.95","0.798","4","4.9","25.508","4.737","0","0.045","0","147.86401537383","7.2864467659574","1.4965959796337","145.78617657503","-0.084856621883911","-156.02497635059","-933.86555201627","231.8701955999","-1278.7387826414","-1734.282063277","-0.10027180806213","0.38977204215977","14.826571089867","5.4679166587643","-4.7272655065023","80.812401560821","-29.000804084296","42.370109248089","-60.667057726362","0.0018384855068154","3.5777462950242","-6.6231599433778","-12.299872789199","-0.0018231237829479","0.0036849704881656","0.29838105104288","-0.32089637470737","-0.20721404851979","-0.21558970838267","0.066440787623803","-0.081822301460379","-0.057808605442441","-0.14504804231213","-0.054565978164781","1.4932769939756","0.78098007940979","0.9805322853929","0.79323735244987","0.79026262921597","1.0645726953586","0.98408499308782","0.94286579832383","0.49122991667482","0.99394890743737","1.1934609595387","0.82306295392229","0.045903963548571","0.01104324120308","183.27726134844","0","0","0.63941556177041","0.63941556177041","3.4584857542465","0","0.63941556177041","0","3.4584857542465","0","0","0","-0.14606272572926","0.01111","0.79286","0.01825","0.02525","55.718543995031","6.1740399954421","3","3","1","0","0","1","1","0.2","0.23333333333333","0.025","0.036260162601626","0.47789851955469","0.017699945168692","10.406680966387","0.09","1","3","0","0","1","0"
"69","CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC","Positive","0","11.85","34.5311010489","0.814325284978","0","-0.59","0.0962250448649","0.466666666667","-0.0780108740253","-0.10635529054","3.14172769392","0","9.35221750575","2.22302416754","0.125","4.87205972949","0","14.0547754668","8.78484915636","0","9","1","0","129.07","5.25848800362","0","3","0","0","1.38","-1.299","-0.175","0.027","-0.493","3.114","0","0.197","-0.18","0","1","1.213","-0.029","20.324","0","14.952","0.907","0","0","0","0.466","0.818","0.207","0","0","14.952","0.971","1.376","1.265","0.601","3","9.193","39.887","21.289","0","0.028","0","169.25666284223","7.6894828539326","1.4594959458353","145.93610659064","0.095525542568467","-228.571638","-251.832719","240.81211246463","135.39413363618","-2.2448491310076","0.032077072778829","-0.62327658081285","13.202617592385","-4.047060842915","-0.42443664193479","72.328415133773","19.773393180885","-12.171833859704","10.147608609352","-0.00042775954505932","6.8437180833334","-2.8295811123595","-0.025223023943905","0.00066827234955895","-0.0045577215363106","-0.12171833859704","-0.32627480523956","-0.10705692721307","-0.030701804145961","-0.058329562565441","0.10943930247805","-0.14235572361827","-0.059355877236221","0.14079018204553","1.2949435432979","1.2265515970598","0.6509139926782","1.0825314915603","0.79908681760967","1.0624116163088","0.9997108396745","0.77122369698311","0.97476281071433","1.1685556036695","0.90387497522763","0.88246809945759","0.051175262973811","0.0095985795136829","370.48731705077","0","0","0","0.39594174046865","5.0933959931569","0","0","0","5.0933959931569","0","0","0","-0.11462302378991","0.01867","0.82949","0.02118","0.1108","38.85483745515","7.3605773742492","2","1","0","0","1","1","0","0.2962962962963","0.37037037037037","0.044560185185185","0.045179211469534","0.16105580009754","0.0064422320039015","10.237476394949","0.293","0","2","0","0","2","1"
"70","CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F","Positive","0","11.85","50.4844547757","0.931801278247","0","1.684","0","0.5","0.117064426537","-0.074593426892","1.05042255724","0","11.8895245384","1.27751497906","0","8.87045771631","1.29896651302","20.1387519357","7.04600824408","0.288675134595","15","2","0.0833333333333","169.12","8","0","1","0","0","0.774","-4.705","0.124","0.324","-0.457","0","0","0.417","-0.174","0","1.055","0.8","0.122","17.681","0","10.301","0.227","-4.705","0","0","-1.12","0","0.286","12.207","43.576","20.934","0.717","1.068","0.587","0.708","3","9.779","16.273","6.176","5.023","0.045","0","205.49559225531","8.4395302650603","1.4885693326474","151.32191040685","0.65821995227549","-109.2070025378","826.15605204716","-82.83250400394","55.818442660345","111.02317481371","-0.82197066579861","-2.9342122591146","11.996977073755","-0.13867103034417","0.47414546764871","157.65936691343","-51.830989559451","29.038247715156","17.091523891291","-0.0019506402484952","-0.46401572009872","9.9536873740622","1.3376286122133","-0.016439413315972","-0.027660096788194","0.31223922274361","-0.62610369454078","0.17373536567176","-0.10466593645448","-0.1453180916889","-0.19168226393636","-0.092742892150476","0.30246639342225","-0.015610711691417","0.76003202901367","1.1154865423661","0.69202964777763","1.2329004458379","0.53901773592191","1.0965549788602","0.81700479624661","0.67373282505556","0.63416156134148","0.82168217501195","1.1284155307625","0.97145462861567","0.050598912979008","0.0049615340418101","389.76100445832","0","3","0","0.54570820674081","8.6007607411515","-0.0061180913010891","0","7.2341146549894","8.6007607411515","8.3915501156327","0","0","-0.052283456461415","0.04675","0.91786","0.05617","0.20216","55.189286726457","5.887272794994","3","0","0","0","0","1","0","0.25714285714286","0.42857142857143","0.056372549019608","0.041388888888889","0.05000916150769","0.0015154291365967","13.019237326242","0.069","0","1","0","0","0","1"
"71","CC1=CC(=CC(=C1NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C)C=CC#N","Positive","0","11.85","30.1598818077","2.38110157795","0","0.699","0","0.5","0.157251118439","-0.163074151","3.91702502037","0","17.4245818116","4.28177833401","0.25","6.99816110294","0","20.7830886017","11.6565091131","0","11","2","0","144.06","6.76","0","2","0","0","1.273","0.457","-0.293","-0.491","-0.34","0","0","0.229","-0.101","0","1.257","1.273","-0.491","10.634","0","9.968","1.054","0","5.948","0","0.457","0","0.16","0","6.076","26.671","0.644","1.257","0.955","0.477","3","0","17.702","0","0","0.028","0","177.34417595989","7.465390212766","1.5920602003094","146.20236267331","0.013730572365439","-377.99915872023","80.8355508431","62.449846053429","594.27468238368","-516.52001106471","-0.13306880907372","-0.75857038941399","10.036934646172","-2.2730418056454","2.9419168977424","79.873731066172","8.9858063567191","-29.160179853384","-57.969388890199","-0.0024089703793803","0.77599772408635","0.85995266854362","-5.494893734731","-0.0027722668557025","-0.0054733628892647","-0.27509603635268","-0.61642467847114","0.30706213162472","0.059658126843699","-0.1543722149439","-0.027718317142857","0.025621321376845","0.10085489215319","-0.01792819129916","0.54128367617899","1.0498103290853","0.97388983399383","0.91415869963974","0.74814012054823","1.1010095200478","0.8458065192724","0.8942126073735","0.89261374020648","0.94840580052376","0.9511720652842","0.71874874629557","0.052978921017442","0.0057016315320083","322.11866103376","2","0","0","0.36465558426462","0","0","0","0","0","0","0","0","0.082269449350754","0.02143","0.75333","0.03238","0.13433","50.56922582538","8.3321524966262","3","0","0","0","0","1","0","0.16666666666667","0.23333333333333","0.042682926829268","0.045645645645646","0.05382851337493","0.0019224469062475","18.788096111601","0.457","0","4","0","0","0","0"
"72","C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N","Positive","0","11.9884885749","27.1283150937","0","0","1.68","0.0962250448649","0.5","0.258854691494","-0.0403748865635","0","0","5.59430942297","0","0","2.80396579555","0.908560296416","6.44741959094","1.65096362445","0.353553390593","6","0","0","46.07","2.98224852071","0","1","0","0","1.166","-4.677","-0.667","-0.499","-0.406","0","0","0.573","-0.172","0","0.747","1.692","-0.241","5.734","0","4.984","0.314","-4.677","0","5.412","-0.265","0","0.364","6.362","18.199","9.721","1.077","0.942","1.055","0.422","2","0","10.217","0","0","0.065","0","181.03071488271","10.220908","1.7643175980863","154.04519913035","-0.15901966202666","-123.46443826142","194.7607774611","64.282997121031","156.76501641261","161.15146625346","-0.6919209275","0.7975723125","7.4939360086837","-0.9086833576235","-2.6821730096107","96.170697732564","-47.378055939222","-38.984939229403","-8.8005749450198","-0.0059038921922135","-1.656668835002","17.705525223737","14.650133295769","-0.032948615595238","-0.023502100227273","-1.392319258193","-0.86252008792992","0.3858563880869","0.52553201030224","-0.096855596100174","-0.35451700711629","-0.16082218935772","0.64200231710756","-0.436123298183","0.29262532579212","0.8667962442482","1.0181603890956","0.87953514664508","0.65224393720062","0.96937011344022","0.69077092648715","0.7320830690593","1.6234892143009","0.46752430509858","1.0784934832412","1.6742118268883","0.049239509495646","0.0075342561648793","76.665016439434","0","0","0","0.56755104665323","0","0","0","0","0","0","0","0","0.20561144442345","0.04508","0.95742","0.08766","0.18423","35.065093419591","7.6217725800305","1","1","0","0","1","0","0","0.125","0.375","0.082175925925926","0.045520833333333","0.094517817389731","0.006301187825982","8.663460399738","0.265","0","1","0","0","0","0"
"73","CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3","Positive","1","11.9883062156","34.5311010489","0.0769230769231","0","0.461","0.0962250448649","0.5","0.125158169326","-0.102747796494","2.35712855232","0.426401432711","9.2517011438","0.872717994386","0","3.48718412325","0","13.7853317682","12.8501601604","0","8","3","0.25","129.07","6","1","1","0","0","0.866","-0.341","-0.089","-0.232","-0.492","0","2.029","0.286","-0.143","0","1.05","1.011","0.146","25.099","0","10.301","1","0","5.907","0","0.776","0.722","0.249","0","0","10.301","1.221","0.705","0.985","0.703","3","14.906","11.795","11.215","0","0.033","0","168.41727495363","7.7467121971831","1.4159425796427","146.11441767336","-0.11836001183815","-381.78088172727","135.16524766116","-17.948937961053","110.2320374814","124.61419518234","-0.170390125","1.021828125","12.724523012711","0.47871852527673","-0.78364427946491","70.54700709186","-0.29686365835262","-2.963361518855","-2.5435171357259","-0.0018617867370124","3.054590677686","1.9037358825515","1.7551295096105","-0.0037041331521739","-0.0083966204896907","-0.02963361518855","-0.51495414756234","0.17205714460336","0.013357972168916","-0.10468936322735","-0.033123363441382","-0.020684369057169","0.0043928356136909","0.024361578130467","0.92698894782516","0.94207497410584","0.68097312870382","0.92429134790926","0.72299240873066","0.91115374924198","0.94090640104825","0.73917486447964","1.3149708270267","1.0569339826113","0.95631591766081","0.64363058723965","0.056021340748103","0.011523977753814","293.3643537473","0","0","0","0.53424938324073","0","0","0","6.2320125399936","0","0","0","0","-0.098076735323759","0.01867","0.82949","0.02118","0.09695","43.295969951045","3.6710405156538","2","0","0","0","1","1","0","0.25925925925926","0.2962962962963","0.048611111111111","0.027160493827161","0.062728643290641","0.0025091457316257","14.548652197106","0.215","1","2","0","0","0","1"
